Instance_name,frameTime,GoldStandard,time,FM1 ,FM2 ,FM3 ,FF1 ,FF2 ,FF3
train_1,0.0,-0.025661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.04,-0.025661,0.04,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.08,-0.025661,0.08,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.12,-0.025661,0.12,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.16,-0.025661,0.16,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.2,-0.025661,0.2,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.24,-0.025661,0.24,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.28,-0.025661,0.28,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.32,-0.025661,0.32,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.36,-0.025661,0.36,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.4,-0.025661,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.44,-0.025661,0.44,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.48,-0.025661,0.48,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.52,-0.025661,0.52,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.56,-0.025661,0.56,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.6,-0.025661,0.6,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.64,-0.025661,0.64,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.68,-0.025661,0.68,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.72,-0.025661,0.72,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.76,-0.025661,0.76,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.8,-0.025661,0.8,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.84,-0.025661,0.84,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.88,-0.025661,0.88,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.92,-0.025661,0.92,0.0,0.0,0.0,0.0,0.0,0.0
train_1,0.96,-0.025661,0.96,0.0,0.0,0.0,0.0,0.0,0.0
train_1,1.0,-0.025661,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1,1.04,-0.025661,1.04,0.0,0.0,0.0,0.0,0.0,0.0
train_1,1.08,-0.025661,1.08,0.0,0.0,0.0,0.0,0.0,0.0
train_1,1.12,-0.025661,1.12,0.0,0.0,0.0,0.0,0.0,0.0
