Instance_name,frameTime,GoldStandard,time,FM1 ,FM2 ,FM3 ,FF1 ,FF2 ,FF3
train_5,0.0,-0.0089727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.04,-0.0089727,0.04,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.08,-0.0089727,0.08,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.12,-0.0089727,0.12,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.16,-0.0089727,0.16,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.2,-0.0089727,0.2,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.24,-0.0089727,0.24,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.28,-0.0089727,0.28,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.32,-0.0089727,0.32,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.36,-0.0089727,0.36,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.4,-0.0089727,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.44,-0.0089727,0.44,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.48,-0.0089727,0.48,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.52,-0.0089727,0.52,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.56,-0.0089727,0.56,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.6,-0.0089727,0.6,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.64,-0.0089727,0.64,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.68,-0.0089727,0.68,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.72,-0.0089727,0.72,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.76,-0.0089727,0.76,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.8,-0.0089727,0.8,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.84,-0.0089727,0.84,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.88,-0.0089727,0.88,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.92,-0.0089727,0.92,0.0,0.0,0.0,0.0,0.0,0.0
train_5,0.96,-0.0089727,0.96,0.0,0.0,0.0,0.0,0.0,0.0
train_5,1.0,0.014361,1.0,0.0,0.0,0.0,0.0,0.14,0.0
train_5,1.04,-0.002306,1.04,0.0,0.0,0.0,0.0,0.04,0.0
train_5,1.08,-0.0089727,1.08,0.0,0.0,0.0,0.0,0.0,0.0
train_5,1.12,-0.0089727,1.12,0.0,0.0,0.0,0.0,0.0,0.0
train_5,1.16,-0.010639000000000001,1.16,0.0,0.0,0.0,0.0,-0.01,0.0
train_5,1.2,-0.012306000000000001,1.2,0.0,0.0,0.0,0.0,-0.02,0.0
train_5,1.24,-0.012306000000000001,1.24,0.0,0.0,0.0,0.0,-0.02,0.0
train_5,1.28,-0.012306000000000001,1.28,0.0,0.0,0.0,0.0,-0.02,0.0
train_5,1.32,-0.012306000000000001,1.32,0.0,0.0,0.01,0.0,-0.03,0.0
train_5,1.36,-0.015639,1.36,0.0,0.0,0.01,0.0,-0.05,0.0
train_5,1.4,-0.015639,1.4,0.0,0.0,0.01,0.0,-0.05,0.0
train_5,1.44,-0.015639,1.44,0.0,0.0,0.01,0.0,-0.05,0.0
train_5,1.48,-0.015639,1.48,0.0,0.0,0.01,0.0,-0.05,0.0
train_5,1.52,-0.017306000000000002,1.52,0.0,0.0,0.01,0.0,-0.06,0.0
train_5,1.56,-0.020638999999999998,1.56,0.0,0.01,0.01,0.0,-0.09,0.0
train_5,1.6,-0.030639,1.6,0.0,0.01,0.01,0.0,-0.15,0.0
train_5,1.64,-0.032306,1.64,0.0,0.01,0.01,-0.01,-0.15,0.0
train_5,1.68,-0.032306,1.68,0.0,0.01,0.01,-0.01,-0.15,0.0
train_5,1.72,-0.032306,1.72,0.0,0.01,0.01,-0.01,-0.15,0.0
train_5,1.76,-0.032306,1.76,0.0,0.02,0.0,-0.01,-0.15,0.0
train_5,1.8,-0.032306,1.8,0.0,0.02,0.0,-0.01,-0.15,0.0
train_5,1.84,-0.032306,1.84,0.0,0.02,0.0,-0.01,-0.15,0.0
train_5,1.88,-0.032306,1.88,0.0,0.02,0.0,-0.01,-0.15,0.0
train_5,1.92,-0.032306,1.92,0.0,0.02,0.0,-0.01,-0.15,0.0
train_5,1.96,-0.032306,1.96,0.0,0.02,0.0,-0.01,-0.15,0.0
train_5,2.0,-0.027306,2.0,0.0,0.03,0.0,-0.01,-0.13,0.0
train_5,2.04,-0.025639,2.04,0.0,0.03,0.0,-0.01,-0.12,0.0
train_5,2.08,-0.023972999999999998,2.08,0.0,0.03,0.0,-0.01,-0.11,0.0
train_5,2.12,-0.023972999999999998,2.12,0.0,0.03,0.0,-0.01,-0.11,0.0
train_5,2.16,-0.020638999999999998,2.16,0.0,0.03,0.0,0.0,-0.1,0.0
train_5,2.2,-0.017306000000000002,2.2,0.01,0.03,0.0,0.0,-0.09,0.0
train_5,2.24,-0.013973,2.24,0.02,0.03,0.0,0.0,-0.08,0.0
train_5,2.28,-0.010639000000000001,2.28,0.03,0.03,0.0,0.0,-0.07,0.0
train_5,2.32,-0.007306,2.32,0.05,0.03,0.0,0.0,-0.07,0.0
train_5,2.36,-0.0056393,2.36,0.05,0.03,0.0,0.0,-0.06,0.0
train_5,2.4,-0.0056393,2.4,0.05,0.03,0.0,0.0,-0.06,0.0
train_5,2.44,-0.0056393,2.44,0.05,0.03,0.0,0.0,-0.06,0.0
train_5,2.48,-0.0039727,2.48,0.06,0.03,0.0,0.0,-0.06,0.0
train_5,2.52,-0.002306,2.52,0.07,0.03,0.0,0.0,-0.06,0.0
train_5,2.56,-0.00063933,2.56,0.08,0.03,0.0,0.0,-0.06,0.0
train_5,2.6,0.0010272999999999999,2.6,0.08,0.03,0.01,0.0,-0.06,0.0
train_5,2.64,0.0010272999999999999,2.64,0.08,0.03,0.01,0.0,-0.06,0.0
train_5,2.68,0.0010272999999999999,2.68,0.08,0.03,0.01,0.0,-0.06,0.0
train_5,2.72,-0.00063933,2.72,0.08,0.03,0.01,0.0,-0.07,0.0
train_5,2.76,-0.00063933,2.76,0.08,0.03,0.01,0.0,-0.07,0.0
train_5,2.8,-0.002306,2.8,0.08,0.04,0.0,0.0,-0.08,0.0
train_5,2.84,-0.0039727,2.84,0.08,0.04,-0.01,0.0,-0.08,0.0
train_5,2.88,-0.0039727,2.88,0.08,0.04,-0.01,0.0,-0.08,0.0
train_5,2.92,-0.0056393,2.92,0.08,0.04,-0.02,0.0,-0.08,0.0
train_5,2.96,-0.007306,2.96,0.08,0.04,-0.03,0.0,-0.08,0.0
train_5,3.0,-0.007306,3.0,0.08,0.04,-0.03,0.0,-0.08,0.0
train_5,3.04,-0.007306,3.04,0.08,0.04,-0.03,0.0,-0.08,0.0
train_5,3.08,-0.007306,3.08,0.08,0.04,-0.03,0.0,-0.08,0.0
train_5,3.12,-0.007306,3.12,0.08,0.04,-0.03,0.0,-0.08,0.0
train_5,3.16,-0.007306,3.16,0.08,0.04,-0.03,0.0,-0.08,0.0
train_5,3.2,-0.0039727,3.2,0.08,0.04,-0.01,0.0,-0.08,0.0
train_5,3.24,-0.0039727,3.24,0.08,0.04,-0.01,0.0,-0.08,0.0
train_5,3.28,-0.002306,3.28,0.08,0.04,-0.01,0.01,-0.08,0.0
train_5,3.32,-0.002306,3.32,0.08,0.04,-0.01,0.01,-0.08,0.0
train_5,3.36,-0.0039727,3.36,0.08,0.04,-0.01,0.01,-0.09,0.0
train_5,3.4,-0.0056393,3.4,0.08,0.03,-0.01,0.01,-0.09,0.0
train_5,3.44,-0.0056393,3.44,0.08,0.03,-0.01,0.01,-0.09,0.0
train_5,3.48,-0.007306,3.48,0.08,0.03,-0.01,0.01,-0.1,0.0
train_5,3.52,-0.007306,3.52,0.08,0.03,-0.0,0.01,-0.11,0.0
train_5,3.56,-0.007306,3.56,0.08,0.03,0.0,0.01,-0.11,0.0
train_5,3.6,-0.007306,3.6,0.08,0.03,0.01,0.01,-0.12,0.0
train_5,3.64,-0.007306,3.64,0.08,0.03,0.01,0.01,-0.12,0.0
train_5,3.68,-0.0089727,3.68,0.08,0.03,0.01,0.01,-0.13,0.0
train_5,3.72,-0.010639000000000001,3.72,0.08,0.03,0.01,0.01,-0.14,0.0
train_5,3.76,-0.012306000000000001,3.76,0.08,0.03,0.01,0.01,-0.15,0.0
train_5,3.8,-0.010639000000000001,3.8,0.08,0.03,0.01,0.02,-0.15,0.0
train_5,3.84,-0.012306000000000001,3.84,0.08,0.03,0.01,0.02,-0.16,0.0
train_5,3.88,-0.013973,3.88,0.08,0.03,0.01,0.02,-0.17,0.0
train_5,3.92,-0.015639,3.92,0.08,0.03,0.01,0.02,-0.18,0.0
train_5,3.96,-0.017306000000000002,3.96,0.08,0.03,0.01,0.02,-0.19,0.0
train_5,4.0,-0.017306000000000002,4.0,0.08,0.03,0.01,0.02,-0.19,0.0
train_5,4.04,-0.017306000000000002,4.04,0.08,0.03,0.01,0.02,-0.19,0.0
train_5,4.08,-0.017306000000000002,4.08,0.08,0.03,0.01,0.02,-0.19,0.0
train_5,4.12,-0.020638999999999998,4.12,0.08,0.03,0.01,0.02,-0.21,0.0
train_5,4.16,-0.020638999999999998,4.16,0.08,0.03,0.01,0.02,-0.21,0.0
train_5,4.2,-0.022306,4.2,0.08,0.03,0.0,0.02,-0.21,0.0
train_5,4.24,-0.023972999999999998,4.24,0.08,0.03,0.0,0.02,-0.22,0.0
train_5,4.28,-0.025639,4.28,0.08,0.03,0.0,0.02,-0.23,0.0
train_5,4.32,-0.027306,4.32,0.08,0.03,0.0,0.02,-0.24,0.0
train_5,4.36,-0.027306,4.36,0.08,0.03,0.0,0.02,-0.24,0.0
train_5,4.4,-0.027306,4.4,0.08,0.03,0.0,0.02,-0.24,0.0
train_5,4.44,-0.027306,4.44,0.08,0.03,0.0,0.02,-0.24,0.0
train_5,4.48,-0.028973000000000002,4.48,0.08,0.03,0.0,0.02,-0.25,0.0
train_5,4.52,-0.028973000000000002,4.52,0.08,0.03,0.0,0.02,-0.25,0.0
train_5,4.56,-0.032306,4.56,0.08,0.03,0.0,0.02,-0.27,0.0
train_5,4.6,-0.033973,4.6,0.08,0.03,0.0,0.03,-0.29,0.0
train_5,4.64,-0.032306,4.64,0.08,0.03,0.0,0.04,-0.29,0.0
train_5,4.68,-0.032306,4.68,0.08,0.03,0.0,0.04,-0.29,0.0
train_5,4.72,-0.032306,4.72,0.08,0.03,0.0,0.05,-0.3,0.0
train_5,4.76,-0.032306,4.76,0.08,0.03,0.0,0.06,-0.31,0.0
train_5,4.8,-0.033973,4.8,0.08,0.03,0.0,0.06,-0.32,0.0
train_5,4.84,-0.033973,4.84,0.08,0.03,0.0,0.07,-0.33,0.0
train_5,4.88,-0.033973,4.88,0.08,0.03,0.0,0.07,-0.33,0.0
train_5,4.92,-0.033973,4.92,0.08,0.03,0.0,0.08,-0.34,0.0
train_5,4.96,-0.037306,4.96,0.08,0.03,-0.01,0.08,-0.35,0.0
train_5,5.0,-0.040639,5.0,0.08,0.03,-0.02,0.08,-0.36,0.0
train_5,5.04,-0.040639,5.04,0.08,0.03,-0.03,0.09,-0.36,0.0
train_5,5.08,-0.040639,5.08,0.08,0.03,-0.03,0.09,-0.36,0.0
train_5,5.12,-0.038973,5.12,0.08,0.03,-0.03,0.1,-0.36,0.0
train_5,5.16,-0.038973,5.16,0.08,0.03,-0.03,0.1,-0.36,0.0
train_5,5.2,-0.038973,5.2,0.08,0.03,-0.03,0.1,-0.36,0.0
train_5,5.24,-0.037306,5.24,0.08,0.03,-0.03,0.11,-0.36,0.0
train_5,5.28,-0.037306,5.28,0.08,0.03,-0.04,0.11,-0.36,0.01
train_5,5.32,-0.038973,5.32,0.08,0.03,-0.04,0.11,-0.37,0.01
train_5,5.36,-0.038973,5.36,0.08,0.03,-0.04,0.12,-0.38,0.01
train_5,5.4,-0.038973,5.4,0.08,0.03,-0.04,0.12,-0.38,0.01
train_5,5.44,-0.037306,5.44,0.08,0.03,-0.04,0.12,-0.38,0.02
train_5,5.48,-0.035639,5.48,0.08,0.03,-0.04,0.13,-0.38,0.02
train_5,5.52,-0.035639,5.52,0.08,0.03,-0.04,0.13,-0.38,0.02
train_5,5.56,-0.038973,5.56,0.08,0.03,-0.05,0.13,-0.39,0.02
train_5,5.6,-0.040639,5.6,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.64,-0.040639,5.64,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.68,-0.040639,5.68,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.72,-0.040639,5.72,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.76,-0.040639,5.76,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.8,-0.040639,5.8,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.84,-0.040639,5.84,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.88,-0.040639,5.88,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.92,-0.040639,5.92,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,5.96,-0.040639,5.96,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.0,-0.040639,6.0,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.04,-0.040639,6.04,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.08,-0.040639,6.08,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.12,-0.040639,6.12,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.16,-0.040639,6.16,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.2,-0.040639,6.2,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.24,-0.040639,6.24,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.28,-0.040639,6.28,0.08,0.03,-0.05,0.13,-0.4,0.02
train_5,6.32,-0.038973,6.32,0.08,0.03,-0.05,0.14,-0.4,0.02
train_5,6.36,-0.038973,6.36,0.08,0.03,-0.05,0.14,-0.4,0.02
train_5,6.4,-0.037306,6.4,0.08,0.03,-0.05,0.14,-0.39,0.02
train_5,6.44,-0.037306,6.44,0.08,0.03,-0.05,0.14,-0.39,0.02
train_5,6.48,-0.037306,6.48,0.08,0.03,-0.05,0.14,-0.39,0.02
train_5,6.52,-0.037306,6.52,0.08,0.03,-0.05,0.14,-0.39,0.02
train_5,6.56,-0.033973,6.56,0.08,0.03,-0.05,0.14,-0.38,0.03
train_5,6.6,-0.033973,6.6,0.08,0.03,-0.05,0.14,-0.38,0.03
train_5,6.64,-0.032306,6.64,0.08,0.03,-0.05,0.14,-0.37,0.03
train_5,6.68,-0.027306,6.68,0.08,0.05,-0.05,0.14,-0.37,0.04
train_5,6.72,-0.022306,6.72,0.08,0.07,-0.05,0.14,-0.36,0.04
train_5,6.76,-0.020638999999999998,6.76,0.08,0.07,-0.05,0.14,-0.36,0.05
train_5,6.8,-0.018973,6.8,0.08,0.07,-0.05,0.14,-0.35,0.05
train_5,6.84,-0.015639,6.84,0.08,0.08,-0.05,0.14,-0.34,0.05
train_5,6.88,-0.010639000000000001,6.88,0.08,0.09,-0.05,0.14,-0.33,0.06
train_5,6.92,-0.010639000000000001,6.92,0.08,0.09,-0.05,0.14,-0.33,0.06
train_5,6.96,-0.007306,6.96,0.08,0.1,-0.05,0.14,-0.32,0.06
train_5,7.0,-0.0056393,7.0,0.08,0.1,-0.05,0.14,-0.31,0.06
train_5,7.04,-0.0039727,7.04,0.08,0.11,-0.05,0.14,-0.31,0.06
train_5,7.08,-0.002306,7.08,0.08,0.11,-0.05,0.14,-0.3,0.06
train_5,7.12,-0.00063933,7.12,0.08,0.12,-0.05,0.14,-0.3,0.06
train_5,7.16,-0.00063933,7.16,0.08,0.12,-0.05,0.14,-0.3,0.06
train_5,7.2,0.0010272999999999999,7.2,0.08,0.12,-0.05,0.14,-0.3,0.07
train_5,7.24,0.0010272999999999999,7.24,0.08,0.12,-0.05,0.14,-0.3,0.07
train_5,7.28,0.0010272999999999999,7.28,0.08,0.12,-0.05,0.14,-0.3,0.07
train_5,7.32,0.002694,7.32,0.08,0.12,-0.05,0.14,-0.29,0.07
train_5,7.36,0.0043607,7.36,0.08,0.13,-0.05,0.14,-0.29,0.07
train_5,7.4,0.0043607,7.4,0.08,0.13,-0.05,0.14,-0.29,0.07
train_5,7.44,0.0043607,7.44,0.08,0.13,-0.05,0.14,-0.29,0.07
train_5,7.48,0.0043607,7.48,0.08,0.13,-0.05,0.14,-0.29,0.07
train_5,7.52,0.0060273,7.52,0.08,0.13,-0.05,0.14,-0.28,0.07
train_5,7.56,0.0060273,7.56,0.08,0.13,-0.05,0.14,-0.28,0.07
train_5,7.6,0.0060273,7.6,0.08,0.13,-0.05,0.14,-0.28,0.07
train_5,7.64,0.0060273,7.64,0.08,0.13,-0.05,0.14,-0.28,0.07
train_5,7.68,0.0060273,7.68,0.08,0.13,-0.05,0.14,-0.28,0.07
train_5,7.72,0.0076939999999999995,7.72,0.08,0.13,-0.05,0.14,-0.28,0.08
train_5,7.76,0.011027,7.76,0.08,0.13,-0.05,0.14,-0.26,0.08
train_5,7.8,0.012694,7.8,0.08,0.13,-0.05,0.14,-0.25,0.08
train_5,7.84,0.012694,7.84,0.08,0.13,-0.05,0.14,-0.25,0.08
train_5,7.88,0.016027,7.88,0.08,0.13,-0.05,0.14,-0.24,0.09
train_5,7.92,0.017694,7.92,0.08,0.13,-0.05,0.14,-0.23,0.09
train_5,7.96,0.019361,7.96,0.08,0.13,-0.05,0.14,-0.22,0.09
train_5,8.0,0.017694,8.0,0.08,0.13,-0.06,0.14,-0.22,0.09
train_5,8.04,0.021027,8.04,0.08,0.13,-0.06,0.14,-0.21,0.1
train_5,8.08,0.022694,8.08,0.08,0.13,-0.06,0.14,-0.2,0.1
train_5,8.12,0.024361,8.12,0.08,0.13,-0.06,0.14,-0.19,0.1
train_5,8.16,0.026026999999999998,8.16,0.08,0.13,-0.06,0.14,-0.18,0.1
train_5,8.2,0.027694,8.2,0.08,0.13,-0.06,0.14,-0.17,0.1
train_5,8.24,0.027694,8.24,0.08,0.13,-0.06,0.14,-0.17,0.1
train_5,8.28,0.029361,8.28,0.08,0.13,-0.06,0.14,-0.16,0.1
train_5,8.32,0.029361,8.32,0.08,0.13,-0.06,0.14,-0.16,0.1
train_5,8.36,0.029361,8.36,0.07,0.13,-0.06,0.14,-0.15,0.1
train_5,8.4,0.027694,8.4,0.07,0.13,-0.07,0.14,-0.15,0.1
train_5,8.44,0.031027,8.44,0.07,0.14,-0.07,0.14,-0.14,0.1
train_5,8.48,0.031027,8.48,0.07,0.14,-0.07,0.14,-0.14,0.1
train_5,8.52,0.032694,8.52,0.07,0.14,-0.07,0.14,-0.13,0.1
train_5,8.56,0.034361,8.56,0.07,0.14,-0.07,0.14,-0.12,0.1
train_5,8.6,0.034361,8.6,0.07,0.14,-0.07,0.14,-0.12,0.1
train_5,8.64,0.034361,8.64,0.07,0.14,-0.07,0.14,-0.12,0.1
train_5,8.68,0.037694,8.68,0.07,0.14,-0.07,0.14,-0.11,0.11
train_5,8.72,0.039361,8.72,0.07,0.14,-0.07,0.14,-0.1,0.11
train_5,8.76,0.041027,8.76,0.07,0.14,-0.07,0.14,-0.09,0.11
train_5,8.8,0.042694,8.8,0.07,0.14,-0.07,0.14,-0.08,0.11
train_5,8.84,0.044361000000000005,8.84,0.07,0.14,-0.07,0.14,-0.07,0.11
train_5,8.88,0.046027,8.88,0.07,0.14,-0.07,0.14,-0.07,0.12
train_5,8.92,0.047694,8.92,0.07,0.14,-0.07,0.14,-0.06,0.12
train_5,8.96,0.049361,8.96,0.07,0.14,-0.07,0.14,-0.05,0.12
