Instance_name,frameTime,GoldStandard,time,FM1 ,FM2 ,FM3 ,FF1 ,FF2 ,FF3
train_6,0.0,0.023839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.04,0.023839,0.04,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.08,0.023839,0.08,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.12,0.023839,0.12,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.16,0.023839,0.16,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.2,0.023839,0.2,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.24,0.023839,0.24,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.28,0.023839,0.28,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.32,0.023839,0.32,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.36,0.023839,0.36,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.4,0.023839,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.44,0.023839,0.44,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.48,0.023839,0.48,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.52,0.023839,0.52,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.56,0.023839,0.56,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.6,0.023839,0.6,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.64,0.023839,0.64,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.68,0.023839,0.68,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.72,0.023839,0.72,0.0,0.0,0.0,0.0,0.0,0.0
train_6,0.76,0.028839,0.76,0.0,0.0,0.0,0.03,0.0,0.0
train_6,0.8,0.028839,0.8,0.0,0.0,0.0,0.03,0.0,0.0
train_6,0.84,0.028839,0.84,0.0,0.0,0.0,0.03,0.0,0.0
train_6,0.88,0.028839,0.88,0.0,0.0,0.0,0.03,0.0,0.0
train_6,0.92,0.028839,0.92,0.0,0.0,0.0,0.03,0.0,0.0
train_6,0.96,0.028839,0.96,0.0,0.0,0.0,0.03,0.0,0.0
train_6,1.0,0.028839,1.0,0.0,0.0,0.0,0.03,0.0,0.0
train_6,1.04,0.028839,1.04,0.0,0.0,0.0,0.03,0.0,0.0
train_6,1.08,0.030506000000000002,1.08,0.0,0.0,0.0,0.04,0.0,0.0
train_6,1.12,0.030506000000000002,1.12,0.0,0.0,0.0,0.04,0.0,0.0
train_6,1.16,0.030506000000000002,1.16,0.0,0.0,0.0,0.04,0.0,0.0
train_6,1.2,0.030506000000000002,1.2,0.0,0.0,0.0,0.04,0.0,0.0
train_6,1.24,0.030506000000000002,1.24,0.0,0.0,0.0,0.04,0.0,0.0
train_6,1.28,0.030506000000000002,1.28,0.0,0.0,0.0,0.04,0.0,0.0
train_6,1.32,0.030506000000000002,1.32,0.0,0.0,0.0,0.04,0.0,0.0
