Instance_name,frameTime,GoldStandard,time,FM1 ,FM2 ,FM3 ,FF1 ,FF2 ,FF3
train_8,0.0,0.011746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.04,0.011746,0.04,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.08,0.011746,0.08,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.12,0.011746,0.12,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.16,0.011746,0.16,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.2,0.011746,0.2,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.24,0.011746,0.24,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.28,0.011746,0.28,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.32,0.011746,0.32,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.36,0.011746,0.36,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.4,0.011746,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.44,0.011746,0.44,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.48,0.011746,0.48,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.52,0.011746,0.52,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.56,0.011746,0.56,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.6,0.011746,0.6,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.64,0.011746,0.64,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.68,0.011746,0.68,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.72,0.011746,0.72,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.76,0.011746,0.76,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.8,0.011746,0.8,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.84,0.011746,0.84,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.88,0.011746,0.88,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.92,0.011746,0.92,0.0,0.0,0.0,0.0,0.0,0.0
train_8,0.96,0.011746,0.96,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.0,0.011746,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.04,0.011746,1.04,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.08,0.011746,1.08,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.12,0.011746,1.12,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.16,0.011746,1.16,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.2,0.011746,1.2,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.24,0.011746,1.24,0.0,0.0,0.0,0.0,0.0,0.0
train_8,1.28,0.015078999999999999,1.28,0.0,0.01,0.0,0.0,0.01,0.0
train_8,1.32,0.015078999999999999,1.32,0.0,0.01,0.0,0.0,0.01,0.0
train_8,1.36,0.015078999999999999,1.36,0.0,0.01,0.0,0.0,0.01,0.0
train_8,1.4,0.013413,1.4,0.0,0.01,-0.01,0.0,0.01,0.0
train_8,1.44,0.015078999999999999,1.44,0.0,0.01,-0.01,0.0,0.02,0.0
train_8,1.48,0.015078999999999999,1.48,0.0,0.01,-0.01,0.0,0.02,0.0
train_8,1.52,0.018413,1.52,0.0,0.01,0.01,0.0,0.02,0.0
train_8,1.56,0.021746,1.56,0.0,0.02,0.01,0.0,0.03,0.0
train_8,1.6,0.028413,1.6,0.0,0.02,0.04,0.0,0.04,0.0
train_8,1.64,0.033413,1.64,0.0,0.02,0.05,0.0,0.06,0.0
train_8,1.68,0.041746,1.68,0.0,0.02,0.08,0.0,0.08,0.0
train_8,1.72,0.046745999999999996,1.72,0.01,0.02,0.1,0.0,0.08,0.0
train_8,1.76,0.053413,1.76,0.02,0.03,0.11,0.0,0.09,0.0
train_8,1.8,0.058413,1.8,0.02,0.04,0.12,0.0,0.1,0.0
train_8,1.84,0.060078999999999994,1.84,0.03,0.04,0.12,0.0,0.1,0.0
train_8,1.88,0.071746,1.88,0.08,0.05,0.13,0.0,0.1,0.0
train_8,1.92,0.086746,1.92,0.14,0.06,0.15,0.0,0.1,0.0
train_8,1.96,0.096746,1.96,0.18,0.07,0.15,0.0,0.11,0.0
train_8,2.0,0.10175,2.0,0.2,0.07,0.16,0.0,0.11,0.0
train_8,2.04,0.10340999999999999,2.04,0.21,0.07,0.17,-0.01,0.11,0.0
train_8,2.08,0.10840999999999999,2.08,0.21,0.07,0.18,-0.0,0.12,0.0
train_8,2.12,0.11008,2.12,0.21,0.07,0.19,-0.0,0.12,0.0
train_8,2.16,0.11341,2.16,0.21,0.08,0.19,0.0,0.13,0.0
train_8,2.2,0.12175,2.2,0.21,0.08,0.19,0.04,0.13,0.01
train_8,2.24,0.13175,2.24,0.21,0.08,0.19,0.1,0.13,0.01
train_8,2.28,0.12175,2.28,0.21,0.08,0.2,0.15,0.01,0.01
train_8,2.32,0.12675,2.32,0.21,0.08,0.2,0.18,0.01,0.01
train_8,2.36,0.13008,2.36,0.21,0.09,0.2,0.18,0.01,0.02
train_8,2.4,0.13175,2.4,0.21,0.1,0.2,0.18,0.01,0.02
train_8,2.44,0.13341,2.44,0.21,0.11,0.2,0.18,0.01,0.02
train_8,2.48,0.13675,2.48,0.21,0.11,0.21,0.18,0.02,0.02
train_8,2.52,0.14175,2.52,0.21,0.12,0.23,0.18,0.02,0.02
train_8,2.56,0.14675,2.56,0.21,0.12,0.24,0.19,0.03,0.02
train_8,2.6,0.15008,2.6,0.21,0.12,0.25,0.19,0.04,0.02
train_8,2.64,0.15341,2.64,0.21,0.12,0.26,0.19,0.05,0.02
train_8,2.68,0.15675,2.68,0.21,0.12,0.26,0.19,0.06,0.03
train_8,2.72,0.15841,2.72,0.21,0.12,0.26,0.19,0.06,0.04
train_8,2.76,0.16175,2.76,0.21,0.12,0.27,0.19,0.07,0.04
train_8,2.8,0.16341,2.8,0.21,0.12,0.27,0.19,0.07,0.05
train_8,2.84,0.16841,2.84,0.21,0.13,0.27,0.19,0.08,0.06
train_8,2.88,0.16841,2.88,0.21,0.13,0.27,0.19,0.08,0.06
