Instance_name,frameTime,GoldStandard,time,FM1 ,FM2 ,FM3 ,FF1 ,FF2 ,FF3
train_9,0.0,0.0015187999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.04,0.0015187999999999998,0.04,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.08,0.0015187999999999998,0.08,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.12,0.0015187999999999998,0.12,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.16,0.0015187999999999998,0.16,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.2,0.0015187999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.24,0.0015187999999999998,0.24,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.28,0.0015187999999999998,0.28,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.32,0.0015187999999999998,0.32,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.36,0.0015187999999999998,0.36,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.4,0.0015187999999999998,0.4,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.44,0.0015187999999999998,0.44,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.48,0.0015187999999999998,0.48,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.52,0.0015187999999999998,0.52,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.56,0.0015187999999999998,0.56,0.0,0.0,0.0,0.0,0.0,0.0
train_9,0.6,0.0031855,0.6,0.0,0.0,0.0,0.0,0.01,0.0
train_9,0.64,0.0081855,0.64,0.0,0.0,0.0,0.0,0.04,0.0
train_9,0.68,0.026519,0.68,0.0,0.0,0.0,0.0,0.15,0.0
train_9,0.72,0.043185,0.72,0.0,0.0,0.0,0.0,0.25,0.0
train_9,0.76,0.053185,0.76,0.0,0.0,0.0,0.0,0.31,0.0
train_9,0.8,0.05651900000000001,0.8,0.0,0.0,0.0,0.0,0.33,0.0
train_9,0.84,0.05651900000000001,0.84,0.0,0.0,0.0,0.0,0.33,0.0
train_9,0.88,0.05651900000000001,0.88,0.0,0.0,0.0,0.0,0.33,0.0
train_9,0.92,0.05651900000000001,0.92,0.0,0.0,0.0,0.0,0.33,0.0
train_9,0.96,0.05651900000000001,0.96,0.0,0.0,0.0,0.0,0.33,0.0
train_9,1.0,0.058185,1.0,0.0,0.0,0.01,0.0,0.33,0.0
train_9,1.04,0.061519000000000004,1.04,0.0,0.0,0.03,0.0,0.33,0.0
train_9,1.08,0.06485199999999999,1.08,0.0,0.0,0.04,0.01,0.33,0.0
train_9,1.12,0.06485199999999999,1.12,0.0,0.0,0.04,0.01,0.33,0.0
train_9,1.16,0.068185,1.16,0.0,0.0,0.05,0.02,0.33,0.0
train_9,1.2,0.074852,1.2,0.0,0.0,0.06,0.05,0.33,0.0
train_9,1.24,0.07985199999999999,1.24,0.0,0.0,0.07,0.07,0.33,0.0
train_9,1.28,0.07985199999999999,1.28,0.0,0.0,0.07,0.07,0.33,0.0
train_9,1.32,0.08151900000000001,1.32,0.0,0.0,0.07,0.08,0.33,0.0
train_9,1.36,0.08151900000000001,1.36,0.0,0.0,0.07,0.08,0.33,0.0
train_9,1.4,0.08151900000000001,1.4,0.0,0.0,0.07,0.08,0.33,0.0
train_9,1.44,0.08318500000000001,1.44,0.0,0.0,0.07,0.09,0.33,0.0
train_9,1.48,0.08318500000000001,1.48,0.0,0.0,0.06,0.1,0.33,0.0
train_9,1.52,0.08151900000000001,1.52,0.0,0.0,0.05,0.1,0.33,0.0
train_9,1.56,0.08151900000000001,1.56,0.0,0.0,0.05,0.1,0.33,0.0
train_9,1.6,0.078185,1.6,0.0,0.0,0.04,0.1,0.32,0.0
train_9,1.64,0.078185,1.64,0.0,0.0,0.04,0.1,0.32,0.0
train_9,1.68,0.07985199999999999,1.68,0.0,0.01,0.04,0.1,0.32,0.0
train_9,1.72,0.07985199999999999,1.72,0.0,0.02,0.03,0.1,0.32,0.0
train_9,1.76,0.08318500000000001,1.76,0.0,0.04,0.03,0.1,0.32,0.0
train_9,1.8,0.08318500000000001,1.8,0.0,0.05,0.02,0.1,0.32,0.0
train_9,1.84,0.084852,1.84,0.0,0.06,0.02,0.1,0.32,0.0
train_9,1.88,0.084852,1.88,0.0,0.06,0.02,0.1,0.32,0.0
train_9,1.92,0.084852,1.92,0.0,0.06,0.02,0.1,0.32,0.0
train_9,1.96,0.08318500000000001,1.96,0.0,0.06,0.01,0.1,0.32,0.0
train_9,2.0,0.08318500000000001,2.0,0.0,0.07,0.01,0.1,0.31,0.0
train_9,2.04,0.08318500000000001,2.04,0.0,0.07,0.01,0.1,0.31,0.0
train_9,2.08,0.08318500000000001,2.08,0.0,0.07,0.01,0.1,0.31,0.0
train_9,2.12,0.08151900000000001,2.12,0.0,0.07,0.01,0.1,0.3,0.0
train_9,2.16,0.07985199999999999,2.16,0.0,0.07,0.01,0.1,0.29,0.0
train_9,2.2,0.07985199999999999,2.2,0.0,0.07,0.01,0.1,0.29,0.0
train_9,2.24,0.078185,2.24,0.0,0.07,0.01,0.1,0.28,0.0
train_9,2.28,0.076519,2.28,0.0,0.07,0.01,0.1,0.27,0.0
train_9,2.32,0.074852,2.32,0.0,0.07,0.01,0.1,0.26,0.0
train_9,2.36,0.074852,2.36,0.0,0.07,0.01,0.1,0.26,0.0
train_9,2.4,0.073185,2.4,0.0,0.07,0.01,0.1,0.25,0.0
train_9,2.44,0.073185,2.44,0.0,0.07,0.01,0.1,0.25,0.0
train_9,2.48,0.071519,2.48,0.0,0.07,0.01,0.1,0.24,0.0
train_9,2.52,0.069852,2.52,0.0,0.07,0.01,0.1,0.23,0.0
train_9,2.56,0.068185,2.56,0.0,0.07,0.01,0.1,0.22,0.0
train_9,2.6,0.068185,2.6,0.0,0.07,0.01,0.1,0.22,0.0
train_9,2.64,0.06651900000000001,2.64,0.0,0.07,0.01,0.1,0.21,0.0
train_9,2.68,0.06485199999999999,2.68,0.0,0.07,0.01,0.1,0.2,0.0
train_9,2.72,0.063185,2.72,0.0,0.07,0.01,0.1,0.19,0.0
train_9,2.76,0.063185,2.76,0.0,0.07,0.01,0.11,0.18,0.0
train_9,2.8,0.063185,2.8,0.0,0.07,0.01,0.11,0.18,0.0
train_9,2.84,0.06485199999999999,2.84,0.0,0.07,0.01,0.12,0.18,0.0
train_9,2.88,0.06485199999999999,2.88,0.0,0.07,0.01,0.12,0.18,0.0
train_9,2.92,0.06485199999999999,2.92,0.0,0.07,0.01,0.12,0.18,0.0
train_9,2.96,0.06485199999999999,2.96,0.0,0.07,0.01,0.12,0.18,0.0
